Source_ID	ncbiTaxID	Name	Type	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
4941	571	Klebsiella oxytoca	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4942	571	Klebsiella oxytoca	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4942	571	Klebsiella oxytoca	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4942	571	Klebsiella oxytoca	growth	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4943	571	Klebsiella oxytoca	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4944	571	Klebsiella oxytoca	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4945	571	Klebsiella oxytoca	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4945	571	Klebsiella oxytoca	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4946	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4947	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4948	573	Klebsiella pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4948	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4949	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4950	573	Klebsiella pneumoniae	growth	25	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4951	573	Klebsiella pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4952	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4953	72407	Klebsiella pneumoniae subsp. pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4954	72407	Klebsiella pneumoniae subsp. pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4955	72407	Klebsiella pneumoniae subsp. pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4956	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4957	573	Klebsiella pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4958	72407	Klebsiella pneumoniae subsp. pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4958	72407	Klebsiella pneumoniae subsp. pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4959	1162296	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4959	1162296	Klebsiella pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4960	72407	Klebsiella pneumoniae subsp. pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4960	72407	Klebsiella pneumoniae subsp. pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4961	573	Klebsiella pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4962	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4963	576	Klebsiella sp.	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4964	573	Klebsiella pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4965	576	Klebsiella sp.	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4966	244366	Klebsiella variicola	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4966	244366	Klebsiella variicola	growth	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4967	667127	Klebsiella pneumoniae subsp. rhinoscleromatis	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4967	667127	Klebsiella pneumoniae subsp. rhinoscleromatis	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4968	573	Klebsiella pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4968	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4969	573	Klebsiella pneumoniae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4969	573	Klebsiella pneumoniae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4970	1218098	Klebsiella pneumoniae subsp. ozaenae	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4970	1218098	Klebsiella pneumoniae subsp. ozaenae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4970	1218098	Klebsiella pneumoniae subsp. ozaenae	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
4971	1218113	Kluyvera intermedia	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4971	1218113	Kluyvera intermedia	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4972	61648	Kluyvera intermedia	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4972	61648	Kluyvera intermedia	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4973	1006000	Kluyvera ascorbata	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4973	1006000	Kluyvera ascorbata	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4974	51288	Kluyvera ascorbata	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4974	51288	Kluyvera ascorbata	growth	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4975	580	Kluyvera cryocrescens	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4976	1218112	Kluyvera cryocrescens	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4976	1218112	Kluyvera cryocrescens	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4977	580	Kluyvera cryocrescens	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4978	73098	Kluyvera georgiana	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4979	1354264	Kluyvera georgiana	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4979	1354264	Kluyvera georgiana	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
4980	911008	Leclercia adecarboxylata	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia
4980	911008	Leclercia adecarboxylata	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia
4981	1005999	Leminorella grimontii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella
4981	1005999	Leminorella grimontii	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella
4982	1354266	Leminorella richardii	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella
4982	1354266	Leminorella richardii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella
4983	1354267	Moellerella wisconsensis	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Moellerella
4983	1354267	Moellerella wisconsensis	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Moellerella
4984	180434	Morganella morganii subsp. morganii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4984	180434	Morganella morganii subsp. morganii	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4985	180434	Morganella morganii subsp. morganii	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4985	180434	Morganella morganii subsp. morganii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4986	1223504	Morganella morganii	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4986	1223504	Morganella morganii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4987	180434	Morganella morganii subsp. morganii	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4988	180435	Morganella morganii subsp. sibonii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4988	180435	Morganella morganii subsp. sibonii	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4989	368603	Morganella psychrotolerans	growth	25	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4989	368603	Morganella psychrotolerans	growth	20-30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4989	368603	Morganella psychrotolerans	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4989	368603	Morganella psychrotolerans	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella
4990	1354268	Obesumbacterium proteus	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Obesumbacterium
4991	549	Pantoea agglomerans	growth	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4992	1220570	Pantoea agglomerans	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4992	1220570	Pantoea agglomerans	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4993	549	Pantoea agglomerans	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4994	549	Pantoea agglomerans	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4995	549	Pantoea agglomerans	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4996	549	Pantoea agglomerans	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4997	1378093	Pantoea ananatis	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4998	553	Pantoea ananatis	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
4999	553	Pantoea ananatis	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5000	553	Pantoea ananatis	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5001	66269	Pantoea stewartii	growth	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5002	55209	Pantoea cypripedii	growth	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5002	55209	Pantoea cypripedii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5003	55209	Pantoea cypripedii	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5004	55209	Pantoea cypripedii	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5005	549	Pantoea agglomerans	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5006	59814	Pantoea dispersa	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5006	59814	Pantoea dispersa	growth	24-35	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5006	59814	Pantoea dispersa	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5007	66270	Pantoea stewartii subsp. indologenes	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5007	66270	Pantoea stewartii subsp. indologenes	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5008	470931	Pantoea anthophila	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5009	470932	Pantoea deleyi	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5010	470933	Pantoea eucalypti	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5011	470934	Pantoea vagans	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5012	665913	Mixta calida	optimum	37-44	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta
5013	665914	Mixta gaviniae	optimum	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta
5014	472693	Pantoea eucrina	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5015	472694	Pantoea brenneri	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5015	472694	Pantoea brenneri	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5016	472705	Pantoea conspicua	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5017	574096	Pantoea allii	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5017	574096	Pantoea allii	growth	30-40	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
5018	29471	Pectobacterium atrosepticum	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5019	29471	Pectobacterium atrosepticum	growth	27	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5020	29471	Pectobacterium atrosepticum	growth	27	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5021	29471	Pectobacterium atrosepticum	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5022	554	Pectobacterium carotovorum	growth	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5022	554	Pectobacterium carotovorum	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5023	554	Pectobacterium carotovorum	growth	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5024	554	Pectobacterium carotovorum	growth	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5025	1175631	Pectobacterium wasabiae	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5025	1175631	Pectobacterium wasabiae	growth	25	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5026	55207	Pectobacterium betavasculorum	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5026	55207	Pectobacterium betavasculorum	growth	25	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5027	69221	Pectobacterium cacticida	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5027	69221	Pectobacterium cacticida	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5028	78398	Pectobacterium odoriferum	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5028	78398	Pectobacterium odoriferum	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium
5029	29488	Photorhabdus luminescens	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5030	29488	Photorhabdus luminescens	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5031	29488	Photorhabdus luminescens	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5032	29488	Photorhabdus luminescens	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5033	574560	Photorhabdus temperata	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5034	574560	Photorhabdus temperata	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5035	171438	Photorhabdus akhurstii	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5035	171438	Photorhabdus akhurstii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5036	2218628	Photorhabdus laumondii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5036	2218628	Photorhabdus laumondii	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5037	2218628	Photorhabdus laumondii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5038	291112	Photorhabdus asymbiotica	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
5038	291112	Photorhabdus asymbiotica	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus
