ncbiTaxID	Source_ID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
1486401	CECT 8681	Gracilimonas sp	HME9591	37	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Gracilimonas
1486402	CECT 8682	Gracilimonas sp	HME9599	37	Bacteria	Balneolota	Balneolia	Balneolales	Balneolaceae	Gracilimonas
1518148	CECT 8684	Wenyingzhuangia sp	HMF2266	26	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia
1517764	CECT 8686	Roseovarius sp	HMF2302	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius
1517759	CECT 8688	Marinobacter sp	HMF2338	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
1517762	CECT 8689	Pedobacter sp	HMF2560	30	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
1563157	CECT 8691	Pseudomonas endophytica	BSTT44	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1563158	CECT 8692	Erwinia endophytica	BSTT30	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia
1572857	CECT 8693	Fontibacillus solani	A4STR04	30	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Fontibacillus
1605838	CECT 8695	Pseudomonas coleopterorum	Esc2Am	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1768	CECT 8701	Mycobacterium kansasii	HCUV-344952	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1117645	CECT 8703	Elizabethkingia anophelis	HCUV-461331	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia
342002	CECT 8706	Mycolicibacter arupensis	HCUV-407326	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacter
1521328	CECT 8709	Promicromonospora kermanensis	DSM 45485	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Promicromonosporaceae	Promicromonospora
1478215	CECT 8712	Nocardiopsis algeriensis	DSM 45462	30	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Nocardiopsis
646534	CECT 8713	Grimontia marina	KCTC 22666	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Grimontia
29497	CECT 8714	Vibrio splendidus	KCTC 32085	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1173585	CECT 8715	Ruegeria arenilitoris	KCTC 23960	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Ruegeria
1572645	CECT 8716	Neptunomonas phycophila	SYM1	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptunomonas
558537	CECT 8718	Delftia lacustris	HCUV-411738	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia
571	CECT 8719	Klebsiella oxytoca	HCUV-468007	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
117567	CECT 8720	Mycobacterium frederiksbergense	HCUV-403851	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
520	CECT 8721	Bordetella pertussis	HCUV-466199	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
1381081	CECT 8723	Vibrio panuliri	CAIM 1255	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1619507	CECT 8724	Pseudoseohaeicola caenipelagi	BS-W13	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudoseohaeicola
1655432	CECT 8725	Pedobacter lignilitoris	W-WS13	26	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
1591409	CECT 8726	Pseudohalocynthiibacter aestuariivivens	BS-W9	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudohalocynthiibacter
489973	CECT 8731	Anoxynatronum buryatiense	Su22	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Anoxynatronum
446	CECT 8734	Legionella pneumophila	NCTC 12821	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
287	CECT 8735	Pseudomonas aeruginosa	NCTC 12951	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
562	CECT 8736	Escherichia coli	NCTC 10279	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1313	CECT 8737	Streptococcus pneumoniae	NCTC 12977	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
727	CECT 8738	Haemophilus influenzae	NCTC 12699	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
1480675	CECT 8739	Halolamina sediminis	halo-7	37	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halolamina
1349	CECT 8740	Streptococcus uberis	GP1037	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
562	CECT 8741	Escherichia coli	GN2514	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
747	CECT 8742	Pasteurella multocida	P-813	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
715	CECT 8743	Actinobacillus pleuropneumoniae	17/06L	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
1481905	CECT 8744	Eudoraea sp	CAU 1296	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Eudoraea
1383851	CECT 8745	Halorubrum halodurans	Cb34	37	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum
337243	CECT 8746	Halorubrum ezzemoulense	Fb21	37	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum
1510225	CECT 8749	Halovenus salina	ASP54	37	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovenus
1787	CECT 8750	Mycobacterium szulgai	HCUV-467571	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
584	CECT 8752	Proteus mirabilis	HCUV-473668	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
1242971	CECT 8753	Staphylococcus aureus	MW2	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1562651	CECT 8754	Streptococcus pharyngis	DICM10-00796B	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1598147	CECT 8759	Planococcus faecalis	pang	20	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Planococcus
1785	CECT 8760	Mycobacterium sp	DSM 762	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1791	CECT 8761	Mycobacterium sp	DSM 6695	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1772	CECT 8762	Mycobacterium smegmatis	DSM 43080	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
2048550	CECT 8763	Mycobacterium lehmannii	DSM 43219	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1792	CECT 8764	Mycobacterium chitae	DSM 43238	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1768	CECT 8765	Mycobacterium kansasii	DSM 43529	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
2048551	CECT 8766	Mycobacterium neumannii	DSM 43532	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
43304	CECT 8767	Mycobacterium sp	DSM 43533	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1791	CECT 8768	Mycobacterium aurum	DSM 43538	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1788	CECT 8769	Mycobacterium terrae	DSM 43540	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacter
1804	CECT 8770	Mycolicibacterium gilvum	DSM 43548	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1796	CECT 8771	Mycobacterium senegalense	DSM 43654	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
56689	CECT 8772	Mycobacterium mucogenicum	DSM 44124	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1789	CECT 8773	Mycobacterium sp	DSM 44168	43	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
2035343	CECT 8775	Mycobacterium eburneum	DSM 44358	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
240125	CECT 8777	Mycobacterium sp	DSM 44427	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
242737	CECT 8778	Mycobacterium neglectum	DSM 44756	26	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
2034511	CECT 8779	Mycobacterium palauense	DSM 44914	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
566017	CECT 8780	Mycobacterium sp	DSM 45202	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
324058	CECT 8782	Mycobacterium alsense	DSM 45230	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
2358193	CECT 8783	Mycobacterium sp	DSM 45590	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1787	CECT 8784	Mycobacterium szulgai	DSM 45836	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
43304	CECT 8786	Mycobacterium sp	DSM 46638	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1577686	CECT 8790	Silvibacterium bohemicum	S15	26	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Silvibacterium
1577687	CECT 8791	Terracidiphilus gabretensis	S55	26	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Terracidiphilus
1586233	CECT 8793	Halosiccatus urmianus	DC8	37	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halosiccatus
246167	CECT 8798	Vibrio crassostreae	LMG 22240	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1562603	CECT 8799	Microbulbifer rhizosphaerae	Cs16b	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer
1564487	CECT 8801	Herbinix hemicellulosilytica	T3/55	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix
1732567	CECT 8802	Lactobacillus insicii	TMW 1.2011	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus
1579333	CECT 8803	Limibacillus halophilus	CAU 1121	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhodovibrionaceae	Limibacillus
1658060	CECT 8804	Sphingomonas vulcanisoli	SN6-13	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
1658061	CECT 8805	Cohnella collisoli	NKM-5	26	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Cohnella
1639690	CECT 8811	Aliiroseovarius pelagivivens	GYSW-22	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Aliiroseovarius
1639689	CECT 8812	Pontivivens insulae	GYSW-23	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pontivivens
1621987	CECT 8813	Pseudoseohaeicola sp	GJSW-133	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	
1936	CECT 8814	Streptomyces violaceus	DSM 40082	30	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces
1329638	CECT 8815	Neorhizobium sp	B24	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium
1604349	CECT 8816	Labrenzia salina	Cs25	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Roseibium
1604350	CECT 8817	Microvirga sp	Hv12	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
1604351	CECT 8818	Kocuria sp	Hv16	26	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria
1500460	CECT 8819	Actinopolyspora sp	H259	30	Bacteria	Actinomycetota	Actinomycetes	Actinopolysporales	Actinopolysporaceae	Actinopolyspora
1564158	CECT 8820	Geodermatophilus sabuli	BMG 8133	37	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Geodermatophilus
1564160	CECT 8821	Geodermatophilus bullaregiensis	BMG 841	26	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Geodermatophilus
1564161	CECT 8822	Geodermatophilus aquaeductus	BMG 801	26	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Geodermatophilus
1564162	CECT 8823	Blastococcus colisei	BMG 822	26	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
1761741	CECT 8827	Paenibacillus periandrae	PM10	26	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1004326	CECT 8828	Vibrio mexicanus	CAIM 1540	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1229156	CECT 8831	Roseovarius aquimarinus	CAU 1059	37	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius
253257	CECT 8833	Clostridium amygdalinum	CA1	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
29354	CECT 8834	Clostridium celerecrescens	07	30	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Lacrimispora
1740626	CECT 8838	Aeromonas sp	1086C	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
1538463	CECT 8839	Nocardia donostiensis	236673	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia
1706840	CECT 8840	Streptosporangium saharense	DSM 46743	30	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium
1679523	CECT 8841	Actinomadura algeriensis	DSM 46744	30	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
1819600	CECT 8842	Actinomadura adrarensis	DSM 46745	30	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura
424774	CECT 8843	Pseudomonas sp	Ps 1	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1608613	CECT 8844	Modestobacter lapidis	MON 3.1	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Modestobacter
1608614	CECT 8845	Modestobacter muralis	MDVD1	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Modestobacter
709860	CECT 8846	Micromonospora luteifusca	GUI2	26	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora
1642	CECT 8848	Listeria innocua	SA1	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1352	CECT 8849	Enterococcus faecium	LJx4	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
2315334	CECT 8850	Helicobacter sp	2005/566H	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
52443	CECT 8851	Vibrio tapetis	QL-9T	18	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1276888	CECT 8855	Vibrio bivalvicida	605	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1276888	CECT 8856	Vibrio bivalvicida	194	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1681842	CECT 8857	Roseovarius sp	HMF2641	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius
1681835	CECT 8858	Emticicia aquatica	HMF2925	26	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Spirosomaceae	Emticicia
1681845	CECT 8860	Tabrizicola sp	HMF3009	20	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Tabrizicola
1517763	CECT 8862	Polaribacter lacunae	HMF2268	20	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter
1517757	CECT 8863	Dokdonia sp	HMF2319	26	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia
1662865	CECT 8864	Paenirhodobacter sp	MME-103	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paenirhodobacter
1662863	CECT 8865	Boseongicola sp	MME-063	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Boseongicola
1662862	CECT 8866	Boseongicola sp	MME-043	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Boseongicola
141349	CECT 8867	Mycobacterium lentiflavum	HCUV-349758	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1655543	CECT 8868	Octadecabacter ascidiaceicola	RA1-3	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Octadecabacter
1656093	CECT 8869	Maribacter confluentis	SSK2-2	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter
1656094	CECT 8870	Alteromonas confluentis	DSSK2-12	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas
1695997	CECT 8871	Primorskyibacter insulae	SSK3-2	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudoprimorskyibacter
1640501	CECT 8872	Streptococcus caprae	DICM07-002790-1C	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1564163	CECT 8876	Blastococcus capsensis	BMG 804	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
1564167	CECT 8877	Blastococcus sp	BMG 813	26	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
1577704	CECT 8878	Blastococcus sp	BMG 814	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
1564169	CECT 8879	Blastococcus sp	BMG 817	26	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
1564165	CECT 8880	Blastococcus sp	BMG 8361	26	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
1564166	CECT 8881	Blastococcus sp	BMG 823	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
1564168	CECT 8883	Blastococcus sp	BMG 835	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
1564164	CECT 8884	Blastococcus xanthinilyticus	BMG 862	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Blastococcus
52020	CECT 8885	Geodermatophilus sp	BMG 8131	26	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Geodermatophilus
1792290	CECT 8886	Marinomonas spartinae	SMJ19	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas
1792290	CECT 8887	Marinomonas spartinae	SMJ28	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas
1342818	CECT 8889	Vibrio madracius	LMG 28124	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1712516	CECT 8890	Paenibacillus baekrokdamisoli	Back-11	26	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
915180	CECT 8891	Caecibacterium sporoformans	V19-240a1aT	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Caecibacterium
1849041	CECT 8892	Harryflintia acetispora	V20-281a	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Harryflintia
1715466	CECT 8897	Massilia violacea	Cavio	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella
1673631	CECT 8898	Maliponia aquimaris	MM-10	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Maliponia
1819565	CECT 8899	Flavimaricola marinus	MDM-7	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Flavimaricola
1835722	CECT 8901	Neolewinella aquimaris	HDW-36	26	Bacteria	Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Neolewinella
201	CECT 8907	Campylobacter lari	LMG 8846	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
538381	CECT 8909	Stappia indica	MCCC 1A01226	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Stappiaceae	Stappia
549	CECT 8910	Pantoea agglomerans	M3G-V-16	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
492670	CECT 8911	Bacillus methylotrophicus	M3G-V-25	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
70775	CECT 8912	Pseudomonas plecoglossicida	M3G-V-24	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1396	CECT 8913	Bacillus cereus	M3G-V-12(A)	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
492670	CECT 8914	Bacillus methylotrophicus	M3G-V-26	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1069475	CECT 8917	Arthrobacter paludis	CAU 9143	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter
1229157	CECT 8918	Tumebacillus soli	CAU 11108	37	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus
1527607	CECT 8927	Oryzisolibacter propanilivorax	EPL6	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Oryzisolibacter
1806669	CECT 8936	Neptuniibacter pectenicola	LFT 1.8	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptuniibacter
1806669	CECT 8937	Neptuniibacter pectenicola	LRS 1.6	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptuniibacter
1806670	CECT 8938	Neptuniibacter marinus	ATR 1.1	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptuniibacter
1806670	CECT 8939	Neptuniibacter marinus	UV 2.5	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptuniibacter
1572645	CECT 8940	Neptunomonas phycophila	3CM2.5	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptunomonas
1572645	CECT 8941	Neptunomonas phycophila	2CH2.2	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptunomonas
1904463	CECT 8942	Poseidonibacter lekithochrous	LFT 1.7	26	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
1904463	CECT 8943	Poseidonibacter lekithochrous	TM 4.6	22	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Poseidonibacter
1590	CECT 8944	Lactiplantibacillus plantarum	J16, ENOLAB 4606	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
1698800	CECT 8945	Pseudoalteromonas aestuariivivens	DB-2	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
1699413	CECT 8947	Marivivens donghaensis	AM-4	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Marivivens
1855383	CECT 8949	Faunimonas pinastri	A52C2	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Pleomorphomonadaceae	Faunimonas
1713038	CECT 8950	Olivibacter sp	A37T4	30	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Olivibacter
1855384	CECT 8951	Mucilaginibacter sp	A37T11	30	Bacteria					
1768813	CECT 8956	Mycobacterium sp	S22	26	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1768814	CECT 8957	Mycobacterium sp	S23	26	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1679721	CECT 8959	Herbinix luporum	SD1D	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Herbinix
1768010	CECT 8960	Actinophytocola algeriensis	DSM 46746	30	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola
1816182	CECT 8961	Streptosporangium becharense	DSM 46887	30	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium
